epoch,acc,loss,val_acc,val_loss
40,0.772745491101,3.61814656884,0.759615384615,3.84209988362
41,0.765531062148,3.74304720247,0.758012820513,3.86770949914
42,0.773547094284,3.62238621737,0.782051282051,3.48674453375
43,0.753907815727,3.94428930653,0.780448717949,3.52269788889
44,0.771142284689,3.65843209236,0.777243589744,3.57154260538
45,0.754709418909,3.9166451844,0.777243589744,3.57714372415
46,0.774348697514,3.60499251033,0.778846153846,3.53839107202
47,0.783967935967,3.45310210967,0.774038461538,3.58795200403
48,0.778757515102,3.53396199976,0.737179487179,4.19955961827
49,0.757114228576,3.86748588853,0.777243589744,3.56295031462
50,0.782364729578,3.47970914535,0.788461538462,3.38589098362
51,0.780360721562,3.50639169983,0.703525641026,4.73426487354
52,0.74028056117,4.12270117606,0.761217948718,3.81858198154
53,0.779959919911,3.51660651372,0.790064102564,3.35096136118
54,0.761523046164,3.80297621281,0.714743589744,4.54620116491
55,0.768737475022,3.68994513593,0.740384615385,4.12733147389
56,0.774348697514,3.59407188162,0.711538461538,4.59933169377
57,0.778356713475,3.53144642925,0.780448717949,3.50370898461
58,0.778356713439,3.54352882342,0.780448717949,3.47695204539
59,0.763126252577,3.7836295663,0.772435897436,3.62992700552
60,0.756312625394,3.90068710304,0.780448717949,3.52185311073
61,0.77635270553,3.58529098576,0.790064102564,3.3591000346
62,0.757915831759,3.86720513465,0.732371794872,4.27117231259
63,0.759519038219,3.84143734169,0.737179487179,4.19984120895
64,0.752304609254,3.95846379649,0.697115384615,4.83517956734
65,0.774348697419,3.60582775843,0.785256410256,3.44323601478
66,0.744689378805,4.07236043049,0.705128205128,4.73057979804
67,0.742284569234,4.14361250839,0.762820512821,3.81013140923
68,0.71903807632,4.51934258298,0.700320512821,4.82463076176
69,0.687374749547,5.03223732545,0.722756410256,4.46075428449
70,0.646893787695,5.67491867853,0.637820512821,5.83510922163
71,0.682965931935,5.09036842769,0.758012820513,3.87040445743
72,0.747895791631,4.04232205943,0.741987179487,4.14881968498
73,0.721442885795,4.46844781447,0.721153846154,4.42874264106
74,0.737474950067,4.21896265836,0.746794871795,3.998578903
75,0.76432865741,3.75210710538,0.762820512821,3.75166961169
76,0.783567134388,3.45667486718,0.761217948718,3.81830039085
77,0.780761523166,3.50392182122,0.793269230769,3.31014234897
78,0.770340681506,3.67294277409,0.775641025641,3.54292587745
79,0.778757515054,3.54321278483,0.774038461538,3.62770853898
80,0.77234468945,3.64385610482,0.782051282051,3.48014477889
81,0.775150300768,3.59952065068,0.774038461538,3.60380359185
82,0.784769539102,3.44799910301,0.791666666667,3.33569105161
83,0.785170340801,3.43102583672,0.798076923077,3.2358404887
84,0.767935871839,3.71362281259,0.791666666667,3.32652338652
85,0.772344689474,3.64566273462,0.790064102564,3.35520999707
86,0.754308617306,3.93704109479,0.762820512821,3.81249271906
87,0.771543086244,3.6571587568,0.753205128205,3.94832850114
88,0.763927855735,3.77341765707,0.798076923077,3.22284529148
89,0.793186372793,3.3036170369,0.791666666667,3.33540947162
90,0.777955911943,3.54022233667,0.721153846154,4.45348412257
91,0.769939879855,3.67338529858,0.786858974359,3.38326633894
92,0.772745491054,3.64818956085,0.764423076923,3.78178621561
93,0.785571142332,3.42672826592,0.788461538462,3.38607761646
94,0.791983967984,3.33149818762,0.794871794872,3.26600331832
95,0.7755511023,3.59597517688,0.777243589744,3.57215948594
96,0.745490982083,4.07190460305,0.74358974359,4.12288521498
97,0.780360721491,3.52129250117,0.798076923077,3.23332378345
98,0.79358717442,3.29836961589,0.786858974359,3.40980286629
99,0.790380761547,3.34891549536,0.802884615385,3.15685019126
100,0.792785571262,3.31113978975,0.775641025641,3.58252149973
101,0.779559118284,3.54076977529,0.732371794872,4.30689876507
102,0.784368737571,3.4527203519,0.790064102564,3.34528815266
103,0.798396793707,3.21410302617,0.786858974359,3.40100781581
104,0.793186372889,3.29808331586,0.780448717949,3.52280137478
105,0.795591182436,3.27273156889,0.790064102564,3.36912452869
106,0.794388777651,3.2968176622,0.791666666667,3.33628527782
107,0.789979960015,3.36303777408,0.769230769231,3.66739177398
108,0.796392785643,3.25502849274,0.788461538462,3.3881963629
109,0.786773547166,3.39871022463,0.772435897436,3.64030428116
110,0.798797595214,3.21026327102,0.762820512821,3.77730269921
111,0.791583166428,3.33279534298,0.788461538462,3.38819641181
112,0.799198396865,3.20679495945,0.791666666667,3.32032304238
113,0.781162324745,3.4954406077,0.767628205128,3.73440876985
114,0.78396793592,3.46068851672,0.772435897436,3.6543846864
115,0.795190380785,3.27714298444,0.783653846154,3.46258978507
116,0.796793587246,3.24570223295,0.783653846154,3.46174500233
117,0.800000000096,3.20056762742,0.790064102564,3.36264766485
118,0.800000000072,3.20702024061,0.785256410256,3.43343356939
119,0.786372745563,3.42775688829,0.783653846154,3.4722912984
120,0.785170340753,3.44430692257,0.778846153846,3.55106310355
121,0.761523046188,3.82384136016,0.733974358974,4.28191326826
122,0.743887775599,4.12085870572,0.746794871795,4.07392668113
123,0.791583166404,3.33980619577,0.777243589744,3.55192215932
124,0.797995992032,3.22544823051,0.793269230769,3.31098768803
125,0.788376753507,3.38376182842,0.774038461538,3.60969311152
126,0.799198396794,3.20847878183,0.790064102564,3.3623660971
127,0.790380761547,3.36423458093,0.772435897436,3.62666402108
128,0.785170340777,3.43598513897,0.790064102564,3.36039500359
129,0.8,3.19668639642,0.777243589744,3.53983854636
130,0.804008016104,3.13592528263,0.778846153846,3.53810951649
131,0.80561122254,3.11472124467,0.786858974359,3.40750828767
132,0.789178356833,3.38206436814,0.758012820513,3.88798247851
133,0.80400801608,3.14002363028,0.799679487179,3.21076386556
134,0.808016032064,3.06148915363,0.793269230769,3.30929762278
135,0.799599198445,3.21226199086,0.798076923077,3.23631214026
136,0.790380761571,3.35466670297,0.759615384615,3.84209180795
137,0.79478957923,3.2886377928,0.791666666667,3.34047802748
138,0.791583166452,3.34253404642,0.772435897436,3.65438363491
139,0.76953907818,3.70235096787,0.745192307692,4.09631425906
140,0.775150300697,3.60628025775,0.788461538462,3.36810707893
141,0.802404809786,3.17154780319,0.790064102564,3.36630830245
142,0.790781563198,3.34081133696,0.721153846154,4.44539025808
143,0.772344689427,3.6333214906,0.754807692308,3.88043672305
144,0.789178356785,3.36147627066,0.759615384615,3.82923032993
145,0.804408817659,3.12436843659,0.790064102564,3.36658988091
146,0.80681362735,3.0960925278,0.793269230769,3.31464773264
147,0.788376753531,3.39605586603,0.778846153846,3.54881072044
148,0.743086172392,4.12224332114,0.724358974359,4.4366133641
149,0.736272545162,4.2348929912,0.778846153846,3.53385468018
150,0.785971943959,3.43008672639,0.778846153846,3.53760423416
151,0.810420841779,3.03752937116,0.801282051282,3.18380693136
152,0.791583166404,3.3380289146,0.772435897436,3.59925004305
153,0.801603206461,3.17686209544,0.790064102564,3.36039499442
154,0.799198396794,3.20236587193,0.796474358974,3.25876339582
155,0.804809619286,3.11866724457,0.772435897436,3.63975559901
156,0.788376753579,3.38236419101,0.794871794872,3.28403050166
157,0.793587174468,3.29756048283,0.774038461538,3.61391670429
158,0.799198396817,3.20931031797,0.766025641026,3.71963986525
159,0.756312625346,3.87868007736,0.737179487179,4.1981517321
160,0.780360721491,3.50849909609,0.767628205128,3.71527940341
161,0.799599198468,3.20650535812,0.801282051282,3.18296205233
162,0.806813627278,3.09003687281,0.804487179487,3.13186466541
163,0.804008016104,3.13964484842,0.801282051282,3.18436999352
164,0.810420841827,3.02988765253,0.802884615385,3.15741336193
165,0.804809619358,3.11974736147,0.761217948718,3.81717400826
166,0.7815631263,3.48726356296,0.74358974359,4.09623852449
167,0.790380761642,3.34547552944,0.791666666667,3.33569104549
168,0.811222444961,3.02512828631,0.791666666667,3.33569104549
169,0.80280561127,3.14845943573,0.794871794872,3.28487524772
170,0.802404809667,3.16364218325,0.754807692308,3.90909853043
171,0.808016032136,3.0725882113,0.783653846154,3.46175689728
172,0.807615230556,3.07514473309,0.780448717949,3.51396873364
173,0.806412825675,3.09834479558,0.772435897436,3.65366929005
174,0.806412825699,3.10023722829,0.791666666667,3.34019641693
175,0.788376753674,3.3914088841,0.74358974359,4.10835129787
176,0.729058116244,4.35901708331,0.74358974359,4.12608682192
177,0.737875751599,4.20650050929,0.737179487179,4.22940793404
178,0.764328657362,3.77997753804,0.759615384615,3.86440738654
179,0.778356713475,3.55516223342,0.767628205128,3.73187442926
180,0.789979960039,3.37190662744,0.777243589744,3.57492165535
181,0.796793587174,3.24011379837,0.782051282051,3.48729820893
182,0.808817635414,3.05270724795,0.790064102564,3.36095816355
183,0.794789579254,3.27906903861,0.766025641026,3.73162151758
184,0.800000000072,3.20002659625,0.782051282051,3.48813846937
185,0.803607214501,3.1462721985,0.785256410256,3.43821671987
186,0.800400801627,3.1901394313,0.772435897436,3.64030427963
187,0.790781563174,3.33619877862,0.766025641026,3.74165427532
188,0.800400801627,3.18168340051,0.785256410256,3.43647790108
189,0.806813627302,3.09130293424,0.788461538462,3.38791478139
190,0.795991984063,3.26481975013,0.791666666667,3.34075959499
191,0.80601202412,3.09246692723,0.788461538462,3.38594369705
192,0.804408817659,3.13047819502,0.796474358974,3.26157924456
193,0.806012024096,3.10852312151,0.786858974359,3.38376919123
194,0.796392785643,3.25036297456,0.788461538462,3.36290707649
195,0.806813627326,3.08216212317,0.793269230769,3.30294929712
196,0.816833667359,2.93553125046,0.798076923077,3.23546739114
197,0.806412825699,3.09484219668,0.801282051282,3.18557426257
198,0.803206412945,3.15566976682,0.780448717949,3.49932717207
199,0.812825651303,2.98926985438,0.790064102564,3.3612430004
